"","D5444","D7394","D3913","D7378","D81","D95","D994","D8906","D6124","D3434","D1611","D5419","D1005","D3425","D2758","D1736","D9637","D1651","D6772","D907","D3197","D1114","D1359","D3827","D2088","D1595","D1688","D3918","D2906","D2373","D2851","D2508","D6088","D4907","D5680","D8095","D5887","D6295","D9646","D9719","D6383","D7709","D5122","D7779","D443","D348","D1466","D9164","D6993","D3981","D1949","D6511","D1327","D3829","D3114","D2005","D10122","D2179","D7452","D1382","D3731","D6516","D1636","D4216","D2394","D1778","D2006","D6042","D3657","D2654","D4275","D2846","D6497","D5925","D7469","D10074","D6376","D6724","D9951","D10119"
"Streptococcus_anginosus",0.139297322395914,0.0264838179734086,0.0176496543609354,0,0.0119267696344445,0.0385110408398499,0.140646976090014,0.54669436062233,0.23784355179704,0.13874329407412,0,0.0901685218580934,0.0715563506261181,0.00361396798626692,0.0100457079712693,0.0183772856749058,0.00837427422956677,0.0291514883077674,0.0199245768996303,0.0520923771488106,0,0.0217344055640078,0.0129668049792531,0.0683284136875478,0,0.0449556063387405,0.00601833586326341,0.189405700801093,1.25408942202835,0.00140708721689405,0,0.315059861373661,0.000884360960769748,0.0522265937815536,0.0656393547165675,0,0.0231240605850387,0.0334666930343642,0.0346380325597506,0.0640843064653945,0.23376189681082,0.116279069767442,0,0,0.091441111923921,0.146569093860189,1.39130434782609,0.0222353987548177,0.508824203529681,0,0,0,0,0,0.0113377256522342,0,0.010495382031906,0.103359173126615,0.012464713861495,0.00167335610691311,0,0.0391722639479374,0,0.194868463786944,0.0702106318956871,0.0904977375565611,0.00614934714431151,0.0117265371535785,0.0674763832658569,0.00553525960367541,0,0.0763242253091131,0.000147165735107563,0.00991178511249876,0.102322725877417,0.0373333333333333,0,0.024443901246639,0.0610340918999041,0.0346665511114963
"Streptococcus_oralis",3.26574833617087,0.558229225720753,4.11236946609796,0.00696433390498908,1.07937265191723,0.758459155109434,5.76652601969058,0.969941607555747,1.77061310782241,6.10470493926127,0.0156508606016973,1.15664448728313,0.37567084078712,0.124380731527353,0.150685619569039,2.16851970963889,0.248436802143814,0.755226929647742,0.371045763190466,1.75377669734329,0.0148982449867406,1.23451423603564,0.226919087136929,2.77686673226194,0.0459770114942529,0.786723110927959,0.00401222390884227,8.44873626032416,3.9803707742639,0.403834031248593,0,2.22642302037387,0.00459867699600269,0.832143727586087,1.24129375541805,0.00767086859802092,0.277488727020465,0.0517212528712901,1.42015933494977,0.63372258615779,1.99532476206378,9.01162790697674,0.0059671211623952,0.00772888418435069,1.70080468178493,4.32711143448816,9.56521739130435,2.23836347465165,2.67705707082283,0.185185185185185,0.00142522215650364,0.40232454179705,0.0597014925373134,3.14162234042553,0.1032992781648,0.810221252726706,0.339350685698293,1.16279069767442,0.308684972687612,0.0564160058902135,0,0.0744273015010812,0.149953139643861,0.552127314063007,0.524908057505851,1.72951231774761,0.00409956476287434,0.179806903021538,0.00281151596941071,0.177128307317613,0,1.34330636544039,0.00147165735107563,0.346912478937457,2.94689450526962,2.53066666666667,0.139275766016713,0.726333065614415,1.15964774609818,0.147332842223859
"Streptococcus_salivarius",0.386937006655317,1.33536375937796,0.0558905721429622,0.00609379216686544,0.023853539268889,0.233048925152146,0.562587904360056,6.88756515264333,1.51955602536998,0.616636862551643,0.00273890060529703,0.659162987376407,0.894454382826476,0.123326657531359,0.221005575367924,0.0275659285123587,0.0530370701205896,0.252646232000651,0.904918863428241,0.191005382878972,0.0387354369655255,0.0630297761356227,0.538122406639004,0.655952771400459,0.557471264367816,0.11613531637508,0.556361715359462,1.94166718416858,0.381679389312977,0.00562834886757621,0,0.924175593362739,0.00565991014892639,0.0974896417255667,1.04562121982084,0.0396328210897747,0,0.0136909198776945,0.230920217065004,0.156650526915409,0.392386041075305,0.63953488372093,0.000994520193732534,0.00235226909958499,0.274323335771763,1.19459058599653,1.21739130434783,0.0741179958493922,0.178776071510429,1.2962962962963,0,0.134108180599017,0.238805970149254,0,0.307378339905015,0.280461202866937,0.0209907640638119,0.297157622739018,2.74223704952891,0.00621532268282013,0,0.0856566838328232,0.112464854732896,0.16239038648912,0.0969575392845202,0.301659125188537,0.29721844530839,0.140718445842943,0.00421727395411606,0.0885641536588066,0,0.305296901236452,0.00132449161596807,0.0495589255624938,1.52460861557352,0.192,0,0.380626462269092,6.04237509809051,0.294665684447719
"Streptococcus_parasanguinis",0.092864881597276,0.85989646482411,0.0470657449624945,0.00174108347624727,0.363766473850558,0.207139664691828,0,0.650546694360622,2.48414376321353,0.400813960658568,0.000782543030084867,0.556557428020645,1.00178890876565,0.137330783478143,1.76302174895776,0.597261784434439,0.0614113443501563,0.769463703007349,0.951365559247247,0.520923771488106,0.470784541581002,0.199956531188872,0.654823651452282,1.25450967530338,0.229885057471264,0.247255834863073,0.0494840948757214,9.7952762425221,0.054525627044711,0.0616304200999595,0,0.56710775047259,0.0229933849800134,0.550120121165698,1.21152562301338,0.00255695619934031,0,0.0699758127082161,0.311742293037755,0.918541726003987,0.15027550509267,0.135658914728682,0.00994520193732534,0.00134415377119142,0.146305779078274,0.681773660939162,0.521739130434783,0.0592943966795138,1.17350446940179,1.11111111111111,0,0.447027268663388,0.537313432835821,0,2.99315957218982,0.405110626363353,0.0174923033865099,2.29974160206718,0.533783040656964,0.0652608881696114,0,0.871191150202129,0.712277413308341,0.032478077297824,0.909394851220328,0.150829562594268,0.0635432538245523,1.09056795528281,0.0210863697705803,0.0848739805896897,0,0.64112349259655,0.00588662940430254,0.594707106749926,1.19717589276578,0.0266666666666667,0,0.366658518699584,3.64460720202284,0.97933006889977
"Streptococcus_mitis",12.9236960222876,4.55480288177044,1.67965877334902,0.0147992095481018,2.35553700280279,6.19123789809024,2.67229254571027,1.78508445350159,0.488900634249471,31.3251526176235,0.0888186339146324,8.95777625769542,1.01967799642218,0.407625472451023,1.1602792706816,2.19608563815125,0.64761054041983,5.8138010828987,2.62489806797579,5.86907449209932,0.0357557879681773,3.78178656813736,2.12655601659751,24.5763638351372,0.0517241379310345,1.3861311954445,0.00802444781768455,26.6389285640357,3.10796074154853,0.0500923049214283,0,13.7576139466499,0.00353744384307899,6.62233209150099,1.87190486154705,0.0882149888772405,0.601225575211007,0.336188143663386,17.2381942039026,1.11791512389633,20.1619635999332,17.5193798449612,0.0029835605811976,0.0231866525530521,7.9919531821507,46.34451782616,3.30434782608696,3.353839312185,6.79349071739629,4.25925925925926,0.000712611078251822,0.715243629861422,0.477611940298507,0.116356382978723,0.435872563963669,4.05110626363353,0.395326056535125,0.949612403100775,1.55222348498735,0.211560022088301,0,0.465888792554136,1.87441424554827,4.96914582656707,1.59144098963557,17.737556561086,0.00888239031956107,0.226713051635852,0,0.762020738772648,0.0440140845070423,2.80873149137536,0.000735828675537817,4.8072157795619,12.5652307377469,2.98133333333333,5.98885793871866,8.14331110102315,5.16174034353475,1.06166312778957
"Listeria_monocytogenes",0,0.00165523862333804,0.00588321812031181,0,0,0.00184826112233136,0,0.00391895599012423,0,0.00616636862551643,0,0.0124370374976681,0.0178890876565295,0.000752909997138942,0,0,0,0.00203382476565819,0.00224316428671334,0,0,0.00434688111280157,0,0.0109325461900077,0,0.00374630052822837,0,0.0217350804197976,0,0,0,0,0,0,0.00124552855249654,0,0,0,5.48435515529385,0,0,0,0,0,0,0.00839536575810153,0,0.00741179958493922,0,0,0,0,0,0,0.00125974729469268,0,0,0,0.00146643692488177,0,0,0.000783445278958749,0,0,0,0,0.00136652158762478,0,0,0,0,0,0,0,0,0.0106666666666667,0,0,0.00871915598570058,0.00433331888893704
"Gemella_morbillorum",0.402414486921529,0.126211945029525,0.0676570083835858,0,0.13119446597889,0.0111903809770244,0,0.0293921699259317,0.449260042283298,0.0369982117530986,0.000391271515042433,0.111933337479013,0,0.0189733319279013,0,0.101075071211982,0.0558284948637785,0.0578510155564997,0.0281055290041142,0.208369508595242,0,0.738969789176266,0.0129668049792531,0.161255056302613,0,0.0262241036975986,0,0.00103500382951417,0,0,0,0.504095778197858,0,1.51457121966505,0.0409778893771361,0.0153417371960418,0,0.00608485327897531,0.150098141092253,0.213614354884648,0.158624144264485,0.0193798449612403,0,0,0.420629114850037,0.298735098225779,0,0.0333530981322265,0.976392390556956,0.185185185185185,0,0.223513634331694,0.0597014925373134,0,0.0289741877779317,0.311623558741041,0.0699692135460397,0,0.019063680023463,0.0107572892587272,0,0.0240256552214016,0.187441424554827,0.649561545956479,0.120361083249749,0,0,0,0,0.0129156057419093,0,0.29003205617463,0,1.39756170086233,0.347897267983219,0.0373333333333333,0.417827298050139,0.254914970143521,0.0784724038713053,0.0346665511114963
"Gemella_sanguinis",0.108342361863489,2.75473087889033,0.0500073540226504,0.00609379216686544,1.00781203411056,0.416430033235095,0,0.421287768938355,1.55919661733615,0.320651168526855,0.0101730593911033,2.33816304956159,0.143112701252236,1.09412880784231,0,0.0367545713498116,0.940710138454667,1.48265825416482,0.353760203098734,0.0694565028650807,0.026816840976133,0.536839817430993,0.596473029045643,1.10692030173827,0.137931034482759,0.708050799835163,0,0.00103500382951417,0,0.000562834886757621,0,0.756143667296786,0.00212246630584739,0.647609762891264,0.0270279695891749,0.00255695619934031,0,0.197757731566698,0.057730054266251,15.9569923098832,0.242110535982635,0.0193798449612403,0.000994520193732534,0.00571265352756355,0.420629114850037,1.00569485643925,0,0.518825970945746,0.650928260371304,0.555555555555556,0.00356305539125911,0.40232454179705,0.17910447761194,0,0.00125974729469268,0.186974135244625,0.731178281556115,0,0.874729625691975,0.548621752195085,0,2.93713635081635,0.674789128397376,0.129912309191296,0.431293881644935,0.120663650075415,0.00068326079381239,0,0,0.0258312114838186,0,0.442680506792856,0.00117732588086051,0.178412132024978,1.6678604318019,0.016,0,0.24443901246639,1.20324352602668,2.82965723447589
"Gemella_haemolysans",2.8169014084507,2.48534079294206,0.247095161053096,0.00348216695249454,0.119267696344445,0.357890562778709,0.140646976090014,0.0372300819061802,0.330338266384778,0.635135968428193,0.00547780121059407,3.2709408618867,0.250447227191413,0.327064102757156,0.0351599778994425,1.20371221170633,0.245645377400625,0.620768514584783,0.903467404183897,3.17763500607744,0.053633681952266,0.219517496196479,0.58350622406639,1.29550672351591,0.0689655172413793,0.842917618851384,0,0.0289801072263967,0.109051254089422,0,0,19.1766435622768,0.000530616576461849,2.10299084293722,0.346879701870286,0.207113452146565,0.936524453694069,0.257085051036707,2.7133125505138,0.733409285103959,1.18550676239773,0.329457364341085,0,0,6.38258961228969,6.85446633458331,0.173913043478261,1.22665283130744,4.69401787760715,2.96296296296296,0.00285044431300729,0.670540902995083,0.119402985074627,0,0.00125974729469268,2.55531318167653,0.44080604534005,0,0.670161674670968,0.0236660363691997,0,0.03133781115835,0.91846298031865,3.08541734329328,0.504847876964226,0.120663650075415,0.00204978238143717,0,0,0.387468172257279,0.0440140845070423,3.40406044878644,0,1.06056100703737,3.58129540570961,1.69066666666667,4.45682451253482,4.57799350490624,4.35085883686459,0.953330155566148
"Staphylococcus_epidermidis",0.0773874013310633,0.00206904827917255,0.0117664362406236,0.000870541738123634,0.00596338481722226,0.00188186587001011,0,0.0137163459654348,0.11892177589852,0.0863291607572301,0,0.152353709346434,0,0.00271047598970019,0,0.0183772856749058,0,0.000903922118070307,0.00145145924434393,0.138913005730161,0,0,0.0194502074688797,0.00546627309500383,0.00574712643678161,0.00749260105645675,0,0.00517501914757085,0,0,0.393313667649951,0.0210039907582441,0,0.0243724104313917,0.0109606512619695,0,0,0.0136909198776945,0.0115460108532502,0,0.0834863917181499,0.0193798449612403,0.000994520193732534,0,0.0731528895391368,0.00664633122516371,0,0.00370589979246961,0.0366720146688059,0.185185185185185,0,0.0447027268663388,0,0,0.00251949458938537,0.0311623558741041,0,0,0,0.000239050872416159,0.0528355054596689,0.00130574213159792,0.0937207122774133,0.032478077297824,0,0.0201106083459025,0.00068326079381239,0,0,0,0.0440140845070423,0.0915890703709357,0,0,0.276271359869027,0,0,0.0488878024932779,0.00871915598570058,0
"Staphylococcus_argenteus",0,0,0,0,0,0.00016802373839376,0,0.00195947799506212,0.0132135306553911,0,0,0.0124370374976681,0,0,0,0,0,0,0,0.0347282514325404,0,0.00652032166920235,0,0,0,0.00374630052822837,0,0,0,0,0.0983284169124877,0,0,0,0.000124552855249654,0,0,0.00152121331974383,0,0,0.03339455668726,0,0,0,0,0,0,0.00370589979246961,0,0,0,0,0,0.00554078014184397,0,0,0,0,0,0,0,0,0.0374882849109653,0.0649561545956479,0,0,0,0,0,0,0,0,0,0.00991178511249876,0,0,0,0.00349198589237699,0,0.00433331888893704
"Staphylococcus_aureus",66.4138678223185,0.0405533462717819,4.41535519929401,0.0026116252143709,8.13405689069116,0.0376709221478811,9.985935302391,14.2140533761806,10.6104651162791,0.00616636862551643,0,35.6414402089422,25.8855098389982,0.00286105798912798,0,7.49793255536157,0.00558284948637785,0.017626481302371,0.0196606752188405,45.8933842681021,3.06307916927386,0.00217344055640078,2.43127593360996,2.30403410954411,0.517241379310345,2.70108268085266,0.00401222390884227,0.00828003063611335,38.6586695747001,0,76.6961651917404,19.5757193866835,0.00017687219215395,0.825180181748546,0.0403551251008878,0.00127847809967015,6.10475199445023,9.89092900497437,35.8388176884886,4.2509256622045,41.1921856737352,0.0193798449612403,0.00397808077493013,0.000672076885595712,20.33650329188,0.606215369116248,0,2.05677438482063,14.8063259225304,13.5185185185185,0.000712611078251822,53.9114886008046,40.1791044776119,1.30208333333333,0,23.7145528201932,0.0139938427092079,0.568475452196382,0.00219965538732265,0.0607189215937044,22.4198661500528,0.822095246054047,43.2802249297095,20.7210133160117,0.932798395185557,9.29110105580694,0.0191313022267469,0,0.151821862348178,0.00369017306911694,81.8882042253521,31.6592886582201,0,0.703736742987412,0.0716259081141922,0.0453333333333333,69.7771587743733,21.7061843070154,0.0174383119714012,5.13931620227933
"Campylobacter_gracilis",0.092864881597276,0.00165523862333804,0.0794234446242094,0,0.0357803089033335,0.012198523407387,0.421940928270042,0.135203981659286,1.08350951374207,0.00616636862551643,0,0.261177787451029,0,0,0.00502285398563464,0.110263714049435,0.0167485484591335,0.0316372741324608,0.0195287243784456,0,0.00595929799469623,0.295587915670506,0,0.0573958674975402,0,0.0749260105645675,0.0421283510428439,0,0,0,0,0,0.000353744384307899,0,0.00460845564423719,0,0.0115620302925194,0.00608485327897531,0.0461840434130008,0.0284819139846198,0.058440474202705,0,0,0,0.146305779078274,0.00244864834611295,0.695652173913043,0.066706196264453,0.142104056841623,0.185185185185185,0,0.223513634331694,0,0,0.0138572202416195,0.124649423496416,0,0.0258397932816537,0.0161308061736995,0.00191240697932927,0,0.00208918741055666,0,0,0.0167168171180207,0.120663650075415,0.00273304317524956,0,0,0,0,0.0152648450618226,0.00147165735107563,0.0297353553374963,0.0613936355264504,0,0,0.00698397178475399,0,0.00433331888893704
"Campylobacter_concisus",0.23216220399319,0.801549303351444,0.120605971466392,0.0026116252143709,0.42340032202278,3.12228431632821,0,0.329192303170435,1.26849894291755,0.271320219522723,0.00899924484597597,0.680927802997326,0,0.196810673252119,0,0.248093356611229,0.133988387673068,1.73349664192933,0.976436218922278,0.468831394339295,0.354578230684425,0.30645511845251,0.596473029045643,1.38843336613097,0.120689655172414,1.19132356797662,0.00401222390884227,0,0,0,0,0.420079815164881,0.0136191587958541,0.0661536854566345,0.23739774210584,0.0115063028970314,0,0.0638909594292408,0.427202401570257,2.19310737681572,0.475872432793455,0,0,0.00268830754238285,1.02414045354792,0.0727598365702132,0,0.0889415950192707,0.490488196195278,0.555555555555556,0,0.223513634331694,0,0,0,0.68557182923029,0.0489784494822278,0.00645994832041344,1.10715987828574,0.0640656338075306,0,1.37938598782004,0,0,0.304246071547977,0.553041729512318,0.00204978238143717,0,0,0.415144470275656,0,1.78598687223325,0.00882994410645381,0.0693824957874913,0.961833623247723,0.341333333333333,0.417827298050139,0.314278730313929,0,1.16132946223513
"Sphingomonas_hengshuiensis",0,0.000827619311669018,0,0,0,3.36047476787521e-05,0,0.00587843398518635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259336099585062,0,0,0,0.00200611195442114,0,0,0,0,0,0,0,0.000124552855249654,0,0,0.00304242663948766,0,0,0,0,0,0,0,0,0,0,0,0,0.000712611078251822,0,0,0,0,0,0,0,0,0.000239050872416159,0,0.000261148426319583,0,0.129912309191296,0,0,0.00068326079381239,0,0,0,0.110035211267606,0,0,0,0,0,0,0.00698397178475399,0,0
"Sphingomonas_koreensis",0,0,0,0.0026116252143709,0,0.000100814243036256,0,0,0,0,0.0011738145451273,0,0,0,0,0,0,0,0,0,0.00893894699204434,0,0.175051867219917,0,0,0,0,0,0,0,0,0,0,0.0417812750252429,0.000249105710499308,0,0,0,0,0,0,0,0,0.00436849975637213,0,0,0,0,0,0,0.00142522215650364,0,0,0,0,0,0,0,0,0.000239050872416159,0,0,0,0.227346541084768,0,0,0,0,0.00281151596941071,0,0.330105633802817,0,0,0,0.0102322725877417,0,0,0.0384118448161469,0,0
"Sphingomonas_melonis",0,0.00124142896750353,0,0.00435270869061817,0,0.00016802373839376,0,0,0,0.00924955293827465,0,0,0,0.000451745998283365,0,0,0,0,0.00118755756355412,0,0,0,6.01659751037344,0,0.00574712643678161,0.0224778031693702,0,0,0,0.00028141744337881,0,0.189035916824197,0,2.46509522648933,0.000747317131497923,0,0,0.00304242663948766,0,0,0,0,0,0,0,0,0,0.0333530981322265,0.0137520055008022,0.185185185185185,0,0,0,0,0,0,0,0,0,0.000239050872416159,0,0,0,19.4543683013966,0,0,0,0,0,0,14.4806338028169,0,0,0,0.0920904532896756,0,0,3.93546810070887,0,0
"Sphingomonas_taxi",0,0,0,0,0,0.00104174717804131,0,0,0,0,0.000782543030084867,0,0,0.00090349199656673,0.0100457079712693,0,0,0.00135588317710546,0.000791705042369415,0,0,0,0.103734439834025,0,0.00574712643678161,0,0.000668703984807045,0,0,0,0,0,0,0.0661536854566345,0,0,0,0.00152121331974383,0,0,0,0,0,0,0,0,0,0,0.00916800366720147,0,0,0,0,0,0,0.0311623558741041,0.00349846067730199,0,0,0.000239050872416159,0,0,0,0.389736927573888,0,0,0.00068326079381239,0,0,0.00369017306911694,0.176056338028169,0,0,0,0,0,0,0.0977756049865559,0,0
"Sphingomonas_panacis",0,0,0,0,0,6.72094953575041e-05,0,0,0,0.00308318431275822,0,0,0,0,0,0,0,0,0.000131950840394902,0,0,0,0.0453838174273859,0,0,0,0,0,0,0,0,0,0,0.0104453187563107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629873647346342,0,0,0,0,0.000478101744832318,0,0.000522296852639166,0,0.0974342318934719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027935887139016,0,0
"Kingella_kingae",0,0.00620714483751764,0,0,0.0119267696344445,0.0824324460559788,0,0.0117568679703727,0.0396405919661734,0,0,0.0590759281139233,0,0.000301163998855577,0,0.00918864283745291,0,0.00135588317710546,0.00052780336157961,0,0,0.0108672027820039,0,0,0,0,0.00668703984807045,0,0,0,0.0983284169124877,0,0,0.00696354583754048,0.000124552855249654,0,0,0,0,0.00712047849615494,0,0,0,0,0.0182882223847842,0.00174903453293782,0,0.10005929439668,0,0,0,0,0,0,0,0,0,0,0.00293287384976354,0,0,0,0.0374882849109653,0,0,0.0301659125188537,0.00204978238143717,0,0,0.00184508653455847,0,0,0,0,0,0,0,0.010475957677131,0.00871915598570058,0.00433331888893704
"Neisseria_lactamica",0,0.402636795126978,0.0205912634210913,0.0121875843337309,0.60826525135667,1.06661469132359,0,0.630951914410001,0.0264270613107822,0.151076031325153,0.00313017212033947,0.404203718674212,0,0.0667078257465103,0,0.266470642286134,0.0446627958910228,0.403601225718392,0.0143826416030444,0.156277131446432,0.0119185959893925,0.0326016083460117,0.00648340248962656,0.0983929157100689,0,0.232270632750159,0.204623419350956,0,0.109051254089422,0,0,0.10501995379122,0,0.626719125378643,0.00734861845972957,0,0,0.0121697065579506,0.115460108532502,0.0640843064653945,0.03339455668726,0,0.000994520193732534,0.00268830754238285,0.987564008778347,0.0311328146862932,0,0.867180551437889,0.261288104515242,0,0.00783872186077005,0.715243629861422,0,0,0,0.124649423496416,0,0.00645994832041344,0.031528393884958,0.00908393315181404,0,0.186982273244821,0,0.032478077297824,0.0100300902708124,0,0.196779108617968,0,0.00140575798470535,0.101479759400716,0,0.0152648450618226,0,0.713648528099911,0.112554998465159,0.0133333333333333,0,0.0663477319551629,0,0.0173332755557481
"Neisseria_gonorrhoeae",0.0619099210648506,0.127039564341194,0.00882482718046772,0.0113170425956072,0.602301866539448,0.788636218524953,0,0.458517850844535,0.0132135306553911,0.166491952888944,0.0023476290902546,0.198992599962689,0,0.0405065578460751,0,0.0918864283745291,0.0390799464046449,0.374223756881107,0.029820889929248,0.225733634311512,0.0119185959893925,0.0239078461204086,0,0.0765278233300536,0,0.0824186116210242,0.314290872859311,0.00207000765902834,0,0,0,0.189035916824197,0,0.483966435709063,0.00560487848623442,0,0,0.00760606659871914,0.138552130239002,0.0569638279692395,0.00834863917181499,0,0,0.00134415377119142,0.768105340160936,0.0174903453293782,0,0.919063148532464,0.389640155856062,0,0.00356305539125911,0.40232454179705,0,0,0.00125974729469268,0.0934870676223123,0.00349846067730199,0.00645994832041344,0.0102650584741724,0.00788867878973324,0,0.0820006058643491,0.0937207122774133,0,0.120361083249749,0,0.320449312298011,0,0,0.0608878556404295,0,0.137383605556404,0,0.337000693824958,0.0716259081141922,0.0133333333333333,0,0.0384118448161469,0,0.0129999566668111
"Neisseria_mucosa",0.727441572511995,3.61545496302611,0.435358140903074,0.468351455110515,43.3836245452919,20.9701018559902,0.140646976090014,13.4028294862249,0.0264270613107822,2.72245174816551,0.0403009660493706,4.40582053354891,0.0178890876565295,1.31849598698972,0,3.8040981347055,0.926753014738723,9.40079002793119,0.0733646672595658,2.95190137176593,0.0864098209230953,0.688980656379048,0.00648340248962656,1.27637476768339,0,2.7198141834938,6.45968049323606,0,0.163576881134133,0,0,1.00819155639572,0,14.0768079105881,0.047828296415867,0,0.0578101514625968,0.223618358002343,2.18219605126429,1.06095129592709,1.23559859742862,0,0.0029835605811976,0.138783876875515,19.6415508412582,0.486931213969889,0,18.6666172546694,4.92780197112079,2.77777777777778,0.174589714171697,10.4604380867233,0.0597014925373134,0,0,2.15020255531318,4.55499580184719,0,0.536715914506727,0.137932353384124,0,2.71698822742894,0.131208997188379,0.682039623254303,0.591775325977934,0,6.4574977623209,0.00781769143571903,0.00140575798470535,3.49828406952286,0.0220070422535211,1.70966264692413,0,15.5714144117356,2.29202905965415,0.349333333333333,0.835654596100279,2.37105842092398,0,0.216665944446852
"Neisseria_meningitidis",0.0773874013310633,0.996453651249498,0.0735402265038976,0.0583262964542835,2.42709762060946,4.00558510906421,0,3.03523141435122,0.0264270613107822,0.530307701794413,0.0113468739362306,1.19706485915055,0.0178890876565295,0.291075004893915,0,0.845355141045668,0.170276909334524,2.03698849307144,0.0368142844701778,1.04184754297621,0.0476743839575698,0.0956313844816344,0.0324170124481328,0.448234393790314,0,0.663095193496422,0.896732043626248,0.00103500382951417,0.109051254089422,0,0,0.609115731989078,0,2.53124891194596,0.0115834155382178,0,0,0.0273818397553889,0.427202401570257,0.313301053830817,0.125229587577225,0,0.000994520193732534,0.0168019221398928,3.20043891733723,0.0885011473666536,0,3.0610732285799,0.925968370387348,0.185185185185185,0.032067498521332,3.17389360751006,0.0597014925373134,0,0,0.311623558741041,0.0419815281276238,0,0.0733218462440884,0.0332280712658461,0,0.642163980319855,0.0187441424554827,0.129912309191296,0.0534938147776663,0.0301659125188537,0.929917940378663,0,0,0.177128307317613,0,0.549534422225614,0,1.76429775002478,0.439987721272895,0.0133333333333333,0,0.24443901246639,0,0.0693331022229926
"Neisseria_elongata",0.479801888252593,0.465122053157988,0.167671716428887,0.097500674669847,2.86242471226668,18.4395635415371,0,1.51271701218795,0,0.200406980329284,0.00391271515042433,0.932777812325104,0.035778175313059,0.0963724796337846,0,0.955618855095102,0.0809513175524788,0.756808793354365,0.0166258058897577,0.260461885744053,0.00297964899734811,0.102151706150837,0.194502074688797,0.267847381655188,0.0114942528735632,0.187315026411419,1.28992998669279,0,0.490730643402399,0,0,0.210039907582441,0.000353744384307899,2.24226175968803,0.0166900826034536,0,0.242802636142907,0.0502000395515463,0.381018358157257,0.0640843064653945,0.225413257639005,0.0193798449612403,0,0.0268830754238285,5.87051938551573,0.154614652711703,0,2.53112955825674,1.74192069676828,0.37037037037037,0.0313548874430802,1.83281180151989,0,0,0,0.249298846992833,0.0524769101595298,0,0.107049895516369,0.0248612907312805,0,0.191421796492254,0.0374882849109653,0.876908087041247,0.127047810096958,0.0100553041729512,1.21278790901699,0,0.0154633378317589,0.284143326322005,0,0.839566478400244,0,2.07156308851224,0.583239537501279,0.0266666666666667,0,0.171107308726473,0,0.0433331888893704
"Methylibium_petroleiphilum",0,0,0,0.0026116252143709,0,0.000100814243036256,0,0,0,0,0,0,0,0.000301163998855577,0.00502285398563464,0,0,0,0.000131950840394902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353744384307899,0,0,0,0,0,0,0,0,0,0,0.00806492262714855,0,0,0,0,0,0,0,0,0,0,0.00251949458938537,0,0,0,0,0.00167335610691311,0,0.00339492954215458,0,0,0,0,0,0,0.00843454790823212,0,0.0220070422535211,0,0,0,0,0,0,0,0,0
"Herminiimonas_arsenicoxydans",0,0,0,0,0,0.000638490205896289,0,0,0,0,0.000391271515042433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017687219215395,0.00348177291877024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712611078251822,0,0,0,0,0,0,0,0,0,0,0,0,0.0649561545956479,0,0,0.00136652158762478,0,0,0,0,0,0.00044149720532269,0,0,0,0,0,0,0
"Delftia_tsuruhatensis",0,0,0,0.00522325042874181,0,0.000302442729108769,0,0.00195947799506212,0,0.0184991058765493,0.000391271515042433,0,0,0.0039151319851225,0,0,0.00279142474318892,0.000225980529517577,0.000263901680789805,0,0.00595929799469623,0,0.0324170124481328,0,0.00574712643678161,0,0.00534963187845636,0,0,0,0,0.0210039907582441,0,0,0.00186829282874481,0,0,0,0,0,0,0,0,0.00436849975637213,0,0,0,0,0,0,0.00356305539125911,0,0,0,0,0,0,0.00645994832041344,0,0.00597627181040397,0,0.00130574213159792,0,0.0649561545956479,0.00334336342360415,0,0.00136652158762478,0,0.00140575798470535,0,0,0,0,0,0,0,0,0,0,0
"Comamonas_testosteroni",0,0.000413809655834509,0,0.0121875843337309,0,0.00127698041179258,0,0.00195947799506212,0,0.00924955293827465,0.000782543030084867,0.00310925937441701,0,0.000451745998283365,0,0,0,0.000225980529517577,0.000263901680789805,0,0.00297964899734811,0,0.0194502074688797,0.00273313654750191,0,0,0.014042783680948,0.00103500382951417,0,0,0,0,0,0.00696354583754048,0.000249105710499308,0,0,0,0,0,0,0,0,0.00739284574155283,0,0.000349806906587564,0,0,0,0,0,0,0,0,0.00125974729469268,0,0,0.00645994832041344,0.000733218462440884,0.00262955959657775,0,0.000261148426319583,0,0.0974342318934719,0,0,0.0068326079381239,0,0,0,0.0660211267605634,0.0305296901236452,0,0.00991178511249876,0,0.00266666666666667,0,0.00698397178475399,0,0
"Pandoraea_vervacti",0,0,0,0,0,0.00127698041179258,0,0.00195947799506212,0,0,0,0.00310925937441701,0,0,0,0,0.00279142474318892,0.000903922118070307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210039907582441,0.0339594608935583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140575798470535,0,0,0,0.0251653407033933,0,0,0.00266666666666667,0,0,0,0
